AgeNormalized,HeightNormalized,WeightNormalized,Sex,Place of birth,Name,Country,Age,Height,Weight,Gold,Silver,Bronze,Total,Sport,Event
0.230769231,0.573033708,0.252747253,M,ROU ,Traian Neagu,Romania,25,183,82,0,0,0,0,Canoe Sprint,Men's Kayak Four (K4  1000m
0.096153846,0.179775281,0.076923077,F,MAS ,Traisy Vivien Tukiet,Malaysia,18,148,50,0,0,0,0,Diving,Women's 10m Platform
0.134615385,0.573033708,0.263736264,M,JAM ,Traves Smikle,Jamaica,20,183,84,0,0,0,0,Athletics,Men's Discus Throw
0.192307692,0.842696629,0.357142857,M,AUS ,Travis Passier,Australia,23,207,101,0,0,0,0,Volleyball,Men's Volleyball
0.25,0.539325843,0.247252747,M,USA ,Travis Stevens,United States of America,26,180,81,0,0,0,0,Judo,Men's -81kg
0.442307692,0.550561798,0.252747253,F,JAM ,Trecia Smith,Jamaica,36,181,82,0,0,0,0,Athletics,Women's Triple Jump
0.269230769,0.460674157,0.225274725,M,USA ,Trell Kimmons,United States of America,27,173,77,0,0,0,0,Athletics,Men's 4 x 100m Relay
0.134615385,0.550561798,0.247252747,M,CAN ,Tremaine Harris,Canada,20,181,81,0,0,0,0,Athletics,Men's 200m
0.115384615,0.662921348,0.203296703,M,USA ,Trevor Barron,United States of America,19,191,73,0,0,0,0,Athletics,Men's 20km Race Walk
0.269230769,0.629213483,0.263736264,M,USA ,Trevor Moore,United States of America,27,188,84,0,0,0,0,Sailing,Men's 49er
0.288461538,0.719101124,0.32967033,M,USA ,Trey Hardee,United States of America,28,196,96,0,0,0,0,Athletics,Men's Decathlon
0.269230769,0.528089888,0.175824176,F,EST ,Triin Aljand,Estonia,27,179,68,0,0,0,0,Swimming,"Women's 50m Freestyle, Women's 100m Butterfly"
0.25,0.595505618,0.186813187,M,AUS ,Tristan Thomas,Australia,26,185,70,0,0,0,0,Athletics,"Men's 400m Hurdles, Men's 4 x 400m Relay"
0.326923077,0.314606742,0.076923077,F,GER ,Trixi Worrack,Germany,30,160,50,0,0,0,0,Cycling - Road,"Women's Individual Time Trial, Women's Road Race"
0.365384615,0.404494382,0.175824176,M,USA ,Troy Dumais,United States of America,32,168,68,0,0,1,1,Diving,"Men's 3m Springboard, Men's Synchronised 3m Springboard"
0.192307692,0.438202247,0.186813187,F,RSA ,Trudi Maree,South Africa,23,171,70,0,0,0,0,Swimming,Women's 50m Freestyle
0.288461538,0.449438202,0.164835165,M,MGL ,Tsagaanbaatar Khashbaatar,Mongolia,28,172,66,0,0,0,0,Judo,Men's -66kg
0.134615385,0.516853933,0.186813187,M,MAD ,Tsilavina Ramanantsoa,Madagascar,20,178,70,0,0,0,0,Swimming,Men's 200m Breaststroke
0.230769231,0.606741573,0.32967033,M,BLR ,Tsimafei Dzeinichenka,Belarus,25,186,96,0,0,0,0,Wrestling,Men's 96kg Greco-Roman
0.326923077,0.471910112,0.164835165,M,JPN ,Tsutomu Fujimura,Japan,30,174,66,0,0,0,0,Wrestling,Men's 66kg Greco-Roman
0.153846154,0.404494382,0.104395604,F,TUR ,Tugba Karakaya,Turkey,21,168,55,0,0,0,0,Athletics,Women's 1500m
0.211538462,0.539325843,0.434065934,F,TUR ,Tugce Sahutoglu,Turkey,24,180,115,0,0,0,0,Athletics,Women's Hammer Throw
0.153846154,0.449438202,0.131868132,M,MGL ,Tumurkhuleg Davaadorj,Mongolia,21,172,60,0,0,0,0,Judo,Men's -60kg
0.288461538,0.415730337,0.131868132,F,FIN ,Tuuli Petaja,Finland,28,169,60,0,0,0,0,Sailing,Women's RS-X
0.288461538,0.516853933,0.351648352,M,MGL ,Tuvshinbayar Naidan,Mongolia,28,178,100,0,1,0,1,Judo,Men's -100kg
0.134615385,0.516853933,0.208791209,M,S,Twan van Gendt,Netherlands,20,178,74,0,0,0,0,Cycling - BMX,Men's BMX
0.557692308,0.640449438,0.373626374,M,CAN ,Tyler Bjorn,Canada,42,189,104,0,0,0,0,Sailing,Men's Star
0.307692308,0.550561798,0.214285714,M,BER ,Tyler Butterfield,Bermuda,29,181,75,0,0,0,0,Triathlon,Men's Triathlon
0.192307692,0.595505618,0.263736264,M,USA ,Tyler Clary,United States of America,23,185,84,1,0,0,1,Swimming,"Men's 200m Butterfly, Men's 200m Backstroke"
0.288461538,0.573033708,0.225274725,M,USA ,Tyler Farrar,United States of America,28,183,77,0,0,0,0,Cycling - Road,Men's Road Race
0.211538462,0.539325843,0.230769231,M,USA ,Tyler Mcgill,United States of America,24,180,78,0,0,0,0,Swimming,Men's 100m Butterfly
0.269230769,0.573033708,0.186813187,M,BER ,Tyrone Smith,Bermuda,27,183,70,0,0,0,0,Athletics,Men's Long Jump
0.307692308,0.516853933,0.225274725,M,USA ,Tyson Gay,United States of America,29,178,77,0,0,0,0,Athletics,"Men's 100m, Men's 4 x 100m Relay"
0.096153846,0.348314607,0.115384615,F,CITY,Tzu Ying Tai,Taipei (Chinese Taipei ,18,163,57,0,0,0,0,Badminton,Women's Singles
0.326923077,0.292134831,0.181318681,F,HOCO,Ubaldina Valoyes Cuesta,Colombia,30,158,69,0,0,0,0,Weightlifting,Women's 69kg
0.192307692,0.483146067,0.203296703,M,MONT,Ugo Legrand,France,23,175,73,0,0,1,1,Judo,Men's -73kg
0.192307692,0.483146067,0.252747253,M,MGL ,Uitumen Orgodol,Mongolia,23,175,82,0,0,0,0,Wrestling,Men's 84kg Freestyle
0.269230769,0.584269663,0.296703297,M,BLR ,Uladzimir Kazlou,Belarus,27,184,90,0,0,0,0,Athletics,Men's Javelin Throw
0.307692308,0.337078652,0.065934066,F,TUR ,Ummu Kiraz,Turkey,29,162,48,0,0,0,0,Athletics,Women's Marathon
0.326923077,0.370786517,0.142857143,M,OGUZ,Umurbek Bazarbayev,Turkmenistan,30,165,62,0,0,0,0,Weightlifting,Men's 62kg
0.192307692,0.292134831,0.142857143,M,yang,Un Guk Kim,Democratic People's Republic  of Korea,23,158,62,1,0,0,1,Weightlifting,Men's 62kg
0.173076923,0.325842697,0.148351648,F,S,Un Gyong Choe,Democratic People's Republic  of Korea,22,161,63,0,0,0,0,Wrestling,Women's 63kg Freestyle
0.134615385,0.303370787,0.082417582,F,PRK ,Un Hyang Kim,Democratic People's Republic  of Korea,20,159,51,0,0,0,0,Diving,Women's 10m Platform
0.288461538,0.314606742,0.087912088,F,S,Un Sil Kwon,Democratic People's Republic  of Korea,28,160,52,0,0,0,0,Archery,Women's Individual
0.211538462,0.438202247,0.208791209,M,KHAN,Unurbat Purevjav,Mongolia,24,171,74,0,0,0,0,Wrestling,Men's 74kg Freestyle
0.173076923,0.314606742,0.065934066,F,MGL ,Urantsetseg Munkhbat,Mongolia,22,160,48,0,0,0,0,Judo,Women's -48kg
0.115384615,0.730337079,0.296703297,M,SRB ,Uros Kovacevic,Serbia,19,197,90,0,0,0,0,Volleyball,Men's Volleyball
0.096153846,0.539325843,0.175824176,F,SLO ,Ursa Bezan,Slovenia,18,180,68,0,0,0,0,Swimming,Women's 4x200m Freestyle Relay
0.326923077,0.460674157,0.148351648,F,SLO ,Urska Zolnir,Slovenia,30,173,63,1,0,0,1,Judo,Women's -63kg
0.288461538,0.426966292,0.252747253,F,ESP ,Ursula Ruiz,Spain,28,170,82,0,0,0,0,Athletics,Women's Shot Put
0.288461538,0.685393258,0.230769231,F,POL ,Urszula Sadkowska,Poland,28,193,78,0,0,0,0,Judo,Women's +78kg
0.230769231,0.719101124,0.313186813,M,JAM ,Usain Bolt,Jamaica,25,196,93,0,0,0,0,Athletics,"Men's 100m, Men's 200m, Men's 4 x 100m Relay"
0.096153846,0.662921348,0.252747253,M,LAT ,Uvis Kalnins,Latvia,18,191,82,0,0,0,0,Swimming,Men's 100m Freestyle
0.25,0.539325843,0.269230769,M,CZE ,Vaclav Haman,Czech Republic,26,180,85,0,0,0,0,Shooting,"Men's 10m Air Rifle, Men's 50m Rifle Prone, Men's 50m Rifle 3 Positions"
0.230769231,0.471910112,0.17032967,M,BLR ,Vadim Kaptur,Belarus,25,174,67,0,0,0,0,Diving,Men's 10m Platform
0.346153846,0.617977528,0.225274725,M,UKR ,Vadym Slobodenyuk,Ukraine,31,187,77,0,0,0,0,Athletics,Men's 3000m Steeplechase
0.365384615,0.539325843,0.252747253,M,GER ,Vagelis HIMONAS,Greece,32,180,82,0,0,0,0,Sailing,Men's Laser
0.211538462,0.775280899,0.28021978,M,BUL ,Valentin Bratoev,Bulgaria,24,201,87,0,0,0,0,Volleyball,Men's Volleyball
0.288461538,0.685393258,0.313186813,M,UKR ,Valentin Demyanenko,Azerbaijan,28,193,93,0,0,0,0,Canoe Sprint,Men's Canoe Single (C1  200m
0.096153846,0.269662921,0.10989011,M,UMEN,Valentin Hristov,Azerbaijan,18,156,56,0,0,1,1,Weightlifting,Men's 56kg
0.25,0.629213483,0.269230769,M,HUN ,Valentin Kruglyakov,Russian Federation,26,188,85,0,0,0,0,Athletics,Men's 4 x 400m Relay
0.269230769,0.595505618,0.197802198,F,ITA ,Valentina Arrighetti,Italy,27,185,72,0,0,0,0,Volleyball,Women's Volleyball
0.269230769,0.685393258,0.313186813,M,ITA ,Valentino Gallo,Italy,27,193,93,0,0,0,0,Water Polo,Men's Water Polo
0.307692308,0.325842697,0.06043956,F,UKR ,Valentyna Horpynych Zhudina,Ukraine,29,161,47,0,0,0,0,Athletics,Women's 3000m Steeplechase
0.288461538,0.426966292,0.10989011,F,gion,Valeria Sorokina,Russian Federation,28,170,56,0,0,0,0,Badminton,"Women's Doubles, Mixed Doubles"
0.365384615,0.539325843,0.208791209,M,FRA ,Valerian Sauveplane,France,32,180,74,0,0,0,0,Shooting,"Men's 50m Rifle Prone, Men's 50m Rifle 3 Positions"
0.269230769,0.685393258,0.461538462,F,NZL ,Valerie Adams,New Zealand,27,193,120,0,0,0,0,Athletics,Women's Shot Put
0.25,0.471910112,0.17032967,F,BEL ,Valerie Vermeersch,Belgium,26,174,67,0,0,0,0,Hockey,Women's Hockey
0.230769231,0.640449438,0.362637363,M,UKR ,Valerii Andriitsev,Ukraine,25,189,102,0,0,0,0,Wrestling,Men's 96kg Freestyle
0.25,0.528089888,0.208791209,M,UKR ,Valerii Dymo,Ukraine,26,179,74,0,0,0,0,Swimming,Men's 100m Breaststroke
0.269230769,0.528089888,0.186813187,M,LAT ,Valerijs Zolnerovics,Latvia,27,179,70,0,0,0,0,Athletics,Men's Marathon
0.346153846,0.505617978,0.164835165,M,ITA ,Valerio Cleri,Italy,31,177,66,0,0,0,0,Swimming,Men's 10km Marathon
0.230769231,0.516853933,0.148351648,M,RUS ,Valeriy Borchin,Russian Federation,25,178,63,0,0,0,0,Athletics,Men's 20km Race Walk
0.288461538,0.595505618,0.263736264,M,UKR ,Valeriy Kudryashov,Ukraine,28,185,84,0,0,0,0,Sailing,Men's Laser
0.538461538,0.426966292,0.203296703,M,RUS ,Valeriy Shomin,Russian Federation,41,170,73,0,0,0,0,Shooting,Men's Skeet
0.346153846,0.629213483,0.43956044,M,BLR ,Valery Sviatokha,Belarus,31,188,116,0,0,0,0,Athletics,Men's Hammer Throw
0.307692308,0.359550562,0.131868132,M,FIN ,Valtteri Jokinen,Finland,29,164,60,0,0,0,0,Judo,Men's -60kg
0.192307692,0.449438202,0.192307692,F,HUN ,Vanda Juhasz,Hungary,23,172,71,0,0,0,0,Athletics,Women's Javelin Throw
0.115384615,0.325842697,0.065934066,F,BLR ,Vanesa Kaladzinskaya,Belarus,19,161,48,0,0,0,0,Wrestling,Women's 48kg Freestyle
0.326923077,0.426966292,0.142857143,F,FRA ,Vanessa Boslak,France,30,170,62,0,0,0,0,Athletics,Women's Pole Vault
0.384615385,0.303370787,0.038461538,F,ESP ,Vanessa Veiga,Spain,33,159,43,0,0,0,0,Athletics,Women's Marathon
0.326923077,0.483146067,0.598901099,F,MEX ,Vanessa Zambotti,Mexico,30,175,145,0,0,0,0,Judo,Women's +78kg
0.365384615,0.460674157,0.241758242,F,POR ,Vania Silva,Portugal,32,173,80,0,0,0,0,Athletics,Women's Hammer Throw
0.288461538,0.471910112,0.104395604,F,BUL ,Vania Stambolova,Bulgaria,28,174,55,0,0,0,0,Athletics,"Women's 400m, Women's 400m Hurdles"
0.211538462,0.674157303,0.252747253,M,ARM ,Vardan Pahlevanyan,Armenia,24,192,82,0,0,0,0,Athletics,Men's Long Jump
0.192307692,0.629213483,0.296703297,M,GEO ,Varlam Liparteliani,Georgia,23,188,90,0,0,0,0,Judo,Men's -90kg
0.346153846,0.561797753,0.192307692,M,BLR ,Vasil Kiryienka,Belarus,31,182,71,0,0,0,0,Cycling - Road,"Men's Individual Time Trial, Men's Road Race"
0.442307692,0.640449438,0.340659341,M,SLO ,Vasilij Zbogar,Slovenia,36,189,98,0,0,0,0,Sailing,Men's Finn
0.230769231,0.539325843,0.197802198,F,BLR ,Vasilisa Marzalyuk,Belarus,25,180,72,0,0,0,0,Wrestling,Women's 72kg Freestyle
0.519230769,0.561797753,0.225274725,M,RUS ,Vasily Mosin,Russian Federation,40,182,77,0,0,1,1,Shooting,Men's Double Trap
0.346153846,0.404494382,0.175824176,M,UKR ,Vasyl Fedoryshyn,Ukraine,31,168,68,0,0,0,0,Wrestling,Men's 60kg Freestyle
0.230769231,0.404494382,0.230769231,M,CZE ,Vavrinec Hradilek,Czech Republic,25,168,78,0,1,0,1,Canoe Slalom,"Men's Kayak (K1 , Men's Canoe Double (C2 "
0.326923077,0.741573034,0.736263736,M,lyan,Velichko Cholakov,Azerbaijan,30,198,170,0,0,0,0,Weightlifting,Men's +105kg
0.096153846,0.573033708,0.208791209,M,UAE ,Velimir Stjepanovic,Serbia,18,183,74,0,0,0,0,Swimming,"Men's 200m Butterfly, Men's 4x100m Freestyle Relay"
0.346153846,0.393258427,0.181318681,M,UMBA,Vencelas Dabaya Tientcheu,France,31,167,69,0,0,0,0,Weightlifting,Men's 69kg
0.288461538,0.404494382,0.076923077,F,CZE ,Vendula Frintova,Czech Republic,28,168,50,0,0,0,0,Triathlon,Women's Triathlon
0.480769231,0.516853933,0.115384615,F,BUL ,Venelina Veneva-Mateeva,Bulgaria,38,178,57,0,0,0,0,Athletics,Women's High Jump
0.153846154,0.404494382,0.131868132,M,BUL ,Ventsislav Aydarski,Bulgaria,21,168,60,0,0,0,0,Swimming,Men's 1500m Freestyle
0.192307692,0.404494382,0.120879121,F,POR ,Vera Barbosa,Portugal,23,168,58,0,0,0,0,Athletics,Women's 400m Hurdles
0.192307692,0.516853933,0.379120879,F,RUS ,Vera Karmishina-Ganeeva,Russian Federation,23,178,105,0,0,0,0,Athletics,Women's Discus Throw
0.288461538,0.573033708,0.17032967,F,NED ,Vera Koedooder,Netherlands,28,183,67,0,0,0,0,Cycling - Track,Women's Team Pursuit
0.326923077,0.539325843,0.230769231,F,N ( ,Vera Moskalyuk,Russian Federation,30,180,78,0,0,0,0,Judo,Women's -78kg
0.384615385,0.494382022,0.241758242,F,CZE ,Vera Pospisilova-Cechlova,Czech Republic,33,176,80,0,0,0,0,Athletics,Women's Discus Throw
0.326923077,0.359550562,0.115384615,F,POR ,Vera Santos,Portugal,30,164,57,0,0,0,0,Athletics,Women's 20km Race Walk
0.134615385,0.483146067,0.159340659,F,RUS ,Vera Sobetova,Russian Federation,20,175,65,0,0,0,0,Canoe Sprint,"Women's Kayak Double (K2  500m, Women's Kayak Four (K4  500m"
0.307692308,0.539325843,0.208791209,F,ISR ,Vered Bouskila,Israel,29,180,74,0,0,0,0,Sailing,Women's 470
0.25,0.382022472,0.115384615,F,GER ,Verena Sailer,Germany,26,166,57,0,0,0,0,Athletics,"Women's 100m, Women's 4 x 100m Relay"
0.326923077,0.314606742,0.137362637,F,JAM ,Veronica Campbell-Brown,Jamaica,30,160,61,0,0,0,0,Athletics,"Women's 100m, Women's 200m, Women's 4 x 100m Relay"
0.346153846,0.438202247,0.17032967,F,CZE ,Veronika Fenclova,Czech Republic,31,171,67,0,0,0,0,Sailing,Women's Laser Radial
0.153846154,0.449438202,0.115384615,F,RUS ,Veronika Mosina,Russian Federation,21,172,57,0,0,0,0,Athletics,Women's Triple Jump
0.153846154,0.561797753,0.159340659,F,RUS ,Veronika Popova,Russian Federation,21,182,65,0,0,0,0,Swimming,"Women's 100m Freestyle, Women's 200m Freestyle, Women's 4x100m Freestyle Relay, Women's 4x200m Freestyle Relay, Women's 4x100m Medley Relay"
0.25,0.449438202,0.10989011,F,BLR ,Veronika Shutkova,Belarus,26,172,56,0,0,0,0,Athletics,Women's Long Jump
0.269230769,0.460674157,0.131868132,F,CMR ,Veronique Mang,France,27,173,60,0,0,0,0,Athletics,"Women's 100m, Women's 4 x 100m Relay"
0.25,0.348314607,0.10989011,F,elje,Vesna Dzukic,Slovenia,26,163,56,0,0,0,0,Judo,Women's -57kg
0.211538462,0.516853933,0.159340659,M,RUS ,Viacheslav Sakaev,Russian Federation,24,178,65,0,0,0,0,Athletics,Men's 400m Hurdles
0.134615385,0.573033708,0.225274725,M,RUS ,Viatcheslav Sinkevich,Russian Federation,20,183,77,0,0,0,0,Swimming,"Men's 200m Breaststroke, Men's 4x100m Medley Relay"
0.192307692,0.415730337,0.164835165,M,ECU ,Vicente Orlando Huacon Alvarado,Ecuador,23,169,66,0,0,0,0,Wrestling,Men's 66kg Greco-Roman
0.25,0.404494382,0.126373626,F,GBR ,Vicky Holland,Great Britain,26,168,59,0,0,0,0,Triathlon,Women's Triathlon
0.269230769,0.460674157,0.115384615,M,ESP ,Victor Garcia,Spain,27,173,57,0,0,0,0,Athletics,Men's 3000m Steeplechase
0.326923077,0.797752809,0.351648352,M,v ( ,Victor Khryapa,Russian Federation,30,203,100,0,0,0,0,Basketball,Men's Basketball
0.192307692,0.449438202,0.230769231,M,MDA ,Victor Mihalachi,Romania,23,172,78,0,0,0,0,Canoe Sprint,Men's Canoe Double (C2  1000m
0.153846154,0.460674157,0.148351648,M,RUS ,Victor Minibaev,Russian Federation,21,173,63,0,0,0,0,Diving,"Men's 10m Platform, Men's Synchronised 10m Platform"
0.211538462,0.460674157,0.17032967,M,COL ,Victor Ortega Serna,Colombia,24,173,67,0,0,0,0,Diving,Men's 10m Platform
0.173076923,0.292134831,0.131868132,F,RUS ,Victoria Baranova,Russian Federation,22,158,60,0,0,0,0,Cycling - Track,Women's Sprint
0.269230769,0.573033708,0.21978022,F,AUS ,Victoria Brown,Australia,27,183,76,0,0,0,0,Water Polo,Women's Water Polo
0.25,0.404494382,0.115384615,F,AUT ,Victoria Max-Theurer,Austria,26,168,57,0,0,0,0,Equestrian,"Individual Dressage, AUGUSTIN"
0.134615385,0.382022472,0.153846154,F,luca,Victoria Montero,Mexico,20,166,64,0,0,0,0,Badminton,Women's Singles
0.153846154,0.393258427,0.131868132,F,lton,Victoria Na,Australia,21,167,60,0,0,0,0,Badminton,Women's Singles
0.346153846,0.370786517,0.131868132,F,GBR ,Victoria Pendleton,Great Britain,31,165,60,0,0,0,0,Cycling - Track,"Women's Sprint, Women's Keirin, Women's Team Sprint"
0.269230769,0.584269663,0.203296703,F,CHN ,Victoria Poon,Canada,27,184,73,0,0,0,0,Swimming,"Women's 50m Freestyle, Women's 4x100m Freestyle Relay"
0.326923077,0.516853933,0.142857143,F,RUS ,Victoria Valyukevich,Russian Federation,30,178,62,0,0,0,0,Athletics,Women's Triple Jump
0.288461538,0.337078652,0.148351648,F,GHA ,Vida Anim,Ghana,28,162,63,0,0,0,0,Athletics,Women's 200m
0.25,0.696629213,0.230769231,M,UKR ,Viktor Kuznetsov,Ukraine,26,194,78,0,0,0,0,Athletics,Men's Long Jump
0.230769231,0.719101124,0.241758242,M,KAZ ,Viktor Leptikov,Kazakhstan,25,196,80,0,0,0,0,Athletics,Men's 400m Hurdles
0.211538462,0.730337079,0.252747253,M,HERV,Viktor Ninov,Bulgaria,24,197,82,0,0,0,0,Athletics,Men's High Jump
0.461538462,0.449438202,0.131868132,M,SUI ,Viktor Rothlin,Switzerland,37,172,60,0,0,0,0,Athletics,Men's Marathon
0.346153846,0.516853933,0.197802198,M,rkiv,Viktor Ruban,Ukraine,31,178,72,0,0,0,0,Archery,"Men's Individual, Men's Team"
0.153846154,0.573033708,0.247252747,M,CZE ,Viktor Teply,Czech Republic,21,183,81,0,0,0,0,Sailing,Men's Laser
0.25,0.808988764,0.324175824,M,BUL ,Viktor Yosifov,Bulgaria,26,204,95,0,0,0,0,Volleyball,Men's Volleyball
0.346153846,0.426966292,0.087912088,F,UKR ,Viktoria Chaika,Belarus,31,170,52,0,0,0,0,Shooting,"Women's 10m Air Pistol, Women's 25m Pistol"
0.269230769,0.258426966,0.049450549,F,HUN ,Viktoria Madarasz,Hungary,27,155,45,0,0,0,0,Athletics,Women's 20km Race Walk
0.403846154,0.494382022,0.159340659,F,insk,Viktoria Pavlovich,Belarus,34,176,65,0,0,0,0,Table Tennis,Women's Singles
0.134615385,0.640449438,0.21978022,F,ankt,Viktoriia Andreeva,Russian Federation,20,189,76,0,0,0,0,Swimming,Women's 4x100m Freestyle Relay
0.115384615,0.393258427,0.093406593,F,UKR ,Viktoriya Potyekhina,Ukraine,19,167,53,0,0,0,0,Diving,Women's Synchronised 10m Platform
0.307692308,0.539325843,0.148351648,F,UKR ,Viktoriya Rybalko,Ukraine,29,180,63,0,0,0,0,Athletics,Women's Long Jump
0.326923077,0.438202247,0.126373626,F,UKR ,Viktoriya Tereshchuk,Ukraine,30,171,59,0,0,0,0,Modern Pentathlon,Women's Modern Pentathlon
0.192307692,0.438202247,0.120879121,F,UKR ,Viktorya Pyatachenko,Ukraine,23,171,58,0,0,0,0,Athletics,"Women's 200m, Women's 4 x 100m Relay"
0.269230769,0.505617978,0.214285714,M,ahti,Ville Lang,Finland,27,177,75,0,0,0,0,Badminton,Men's Singles
0.307692308,0.415730337,0.208791209,F,LTU ,Vilma Rimsaite,Lithuania,29,169,74,0,0,0,0,Cycling - BMX,Women's BMX
0.326923077,0.539325843,0.203296703,M,FRA ,Vincent Garos,France,30,180,73,0,0,0,0,Sailing,Men's 470
0.192307692,0.460674157,0.225274725,M,USA ,Vincent Hancock,United States of America,23,173,77,1,0,0,1,Shooting,Men's Skeet
0.25,0.449438202,0.142857143,M,KEN ,Vincent Kiplangat Kosgei,Kenya,26,172,62,0,0,0,0,Athletics,Men's 400m Hurdles
0.192307692,0.505617978,0.159340659,M,FRA ,Vincent Luis,France,23,177,65,0,0,0,0,Triathlon,Men's Triathlon
0.326923077,0.314606742,0.17032967,M,KEN ,Vincent Mumo Kiilu,Kenya,30,160,67,0,0,0,0,Athletics,Men's 4 x 400m Relay
0.346153846,0.617977528,0.230769231,M,FRA ,Vincent Zouaoui-Dandrieux,France,31,187,78,0,0,0,0,Athletics,Men's 3000m Steeplechase
0.269230769,0.528089888,0.137362637,M,ITA ,Vincenzo Nibali,Italy,27,179,61,0,0,0,0,Cycling - Road,Men's Road Race
0.288461538,0.370786517,0.065934066,F,KEN ,Viola Jelagat Kibiwot,Kenya,28,165,48,0,0,0,0,Athletics,Women's 5000m
0.365384615,0.449438202,0.153846154,F,ROU ,Viorica Tigau,Romania,32,172,64,0,0,0,0,Athletics,Women's Long Jump
0.192307692,0.516853933,0.175824176,F,UKR ,Vira Rebryk,Ukraine,23,178,68,0,0,0,0,Athletics,Women's Javelin Throw
0.519230769,0.752808989,0.543956044,M,LTU ,Virgilijus Alekna,Lithuania,40,199,135,0,0,0,0,Athletics,Men's Discus Throw
0.365384615,0.494382022,0.159340659,F,BEL ,Virginie Caulier,Belgium,32,176,65,0,0,0,0,Equestrian,"Individual Eventing, Team Eventing, NEPAL DU SUDRE"
0.211538462,0.426966292,0.137362637,F,FRA ,Virginie Cueff,France,24,170,61,0,0,0,0,Cycling - Track,"Women's Sprint, Women's Team Sprint"
0.461538462,0.415730337,0.17032967,M,BLR ,Vitali Bubnovich,Belarus,37,169,67,0,0,0,0,Shooting,"Men's 10m Air Rifle, Men's 50m Rifle 3 Positions"
0.192307692,0.426966292,0.131868132,M,KAZ ,Vitaliy Anichkin,Kazakhstan,23,170,60,0,0,0,0,Athletics,Men's 50km Race Walk
0.153846154,0.516853933,0.17032967,M,UKR ,Vitaliy Butrym,Ukraine,21,178,67,0,0,0,0,Athletics,Men's 400m
0.326923077,0.471910112,0.142857143,M,UKR ,Vitaliy Shafar,Ukraine,30,174,62,0,0,0,0,Athletics,Men's Marathon
0.480769231,0.539325843,0.274725275,M,RUS ,Vitaly Fokeev,Russian Federation,38,180,86,0,0,0,0,Shooting,Men's Double Trap
0.307692308,0.606741573,0.318681319,M,CZE ,Vitezslav Vesely,Czech Republic,29,186,94,0,0,0,0,Athletics,Men's Javelin Throw
0.096153846,0.348314607,0.087912088,F,CAM ,Vitiny Hemthon,Cambodia,18,163,52,0,0,0,0,Swimming,Women's 50m Freestyle
0.288461538,0.404494382,0.120879121,F,ITA ,Vittoria Panizzon,Italy,28,168,58,0,0,0,0,Equestrian,"Individual Eventing, BOROUGH PENNYZ"
0.288461538,0.314606742,0.016483516,F,KEN ,Vivian Jepkemoi Cheruiyot,Kenya,28,160,39,0,0,0,0,Athletics,"Women's 5000m, Women's 10,000m"
0.403846154,0.370786517,0.131868132,F,CHN ,Vivian Tan,Australia,34,165,60,0,0,0,0,Table Tennis,Women's Team
0.134615385,0.449438202,0.126373626,F,HUN ,Vivien Kadas,Hungary,20,172,59,0,0,0,0,Swimming,Women's 4x200m Freestyle Relay
0.269230769,0.550561798,0.269230769,M,MNE ,Vjekoslav Paskovic,Montenegro,27,181,85,0,0,0,0,Water Polo,Men's Water Polo
0.269230769,0.651685393,0.263736264,M,GEO ,Vladimer Gegeshidze,Georgia,27,190,84,0,0,0,0,Wrestling,Men's 84kg Greco-Roman
0.153846154,0.426966292,0.104395604,M,GEO ,Vladimer Khinchegashvili,Georgia,21,170,55,0,0,0,0,Wrestling,Men's 55kg Freestyle
0.307692308,0.629213483,0.252747253,M,RUS ,Vladimir Dyatchin,Russian Federation,29,188,82,0,0,0,0,Swimming,Men's 10km Marathon
0.346153846,0.629213483,0.307692308,M,MNE ,Vladimir Gojkovic,Montenegro,31,188,92,0,0,0,0,Water Polo,Men's Water Polo
0.557692308,0.539325843,0.230769231,M,RUS ,Vladimir Isakov,Russian Federation,42,180,78,0,0,0,0,Shooting,Men's 50m Pistol
0.25,0.629213483,0.241758242,M,RUS ,Vladimir Isaychev,Russian Federation,26,188,80,0,0,0,0,Cycling - Road,Men's Road Race
0.230769231,0.775280899,0.324175824,M,gion,Vladimir Ivanov,Russian Federation,25,201,95,0,0,0,0,Badminton,"Men's Singles, Men's Doubles"
0.269230769,0.426966292,0.159340659,M,RUS ,Vladimir Kanaykin,Russian Federation,27,170,65,0,0,0,0,Athletics,Men's 20km Race Walk
0.153846154,0.651685393,0.186813187,M,RUS ,Vladimir Krasnov,Russian Federation,21,190,70,0,0,0,0,Athletics,Men's 4 x 400m Relay
0.134615385,0.539325843,0.203296703,M,RUS ,Vladimir Morozov,Russian Federation,20,180,73,0,0,1,1,Swimming,"Men's 100m Backstroke, Men's 4x100m Freestyle Relay"
0.403846154,0.764044944,0.324175824,M,BUL ,Vladimir Nikolov,Bulgaria,34,200,95,0,0,0,0,Volleyball,Men's Volleyball
